Clave;Nombre;Total;Sabe leer y escribir;No sabe leer y escribir
28007;Camargo;11287;10624;595
28008;Casas;3277;2973;290
28009;Ciudad Madero;159057;152418;2755
28010;Cruillas;1594;1436;151
28011;Gómez Farías;6907;6098;746
28012;González;32734;29488;2872
28013;Güémez;12068;11179;832
28014;Guerrero;3217;3063;123
28015;Gustavo Díaz Ordaz;12263;11571;615
28016;Hidalgo;18711;17535;1099
28017;Jaumave;11414;10337;927
28018;Jiménez;6366;5937;357
28019;Llera;13644;12330;1231
28020;Mainero;2061;1933;124
28021;El Mante;90458;84834;4962
28022;Matamoros;364366;347550;10374
28023;Méndez;3590;3267;263
28024;Mier;3793;3611;153
28025;Miguel Alemán;20841;20027;629
28026;Miquihuana;2667;2221;408
28027;Nuevo Laredo;272196;258943;7031
28028;Nuevo Morelos;2591;2358;223
28029;Ocampo;10183;9179;815
28030;Padilla;10823;10087;690
28031;Palmillas;1357;1231;115
28032;Reynosa;416782;397307;9957
28033;Río Bravo;87515;83098;3913
28034;San Carlos;7413;6930;427
28035;San Fernando;43172;40180;2602
28036;San Nicolás;774;717;54
28037;Soto la Marina;18865;17239;1491
28038;Tampico;238304;228695;4606
28039;Tula;20627;18234;2267
28040;Valle Hermoso;47848;45589;1948
28041;Victoria;248631;237895;5717
28042;Villagrán;5078;4777;290
28043;Xicoténcatl;18081;16497;1319
28996;No especificado;;;
28997;Otros estados;;;
28998;Otros municipios;;;
29001;Amaxac de Guerrero;7546;7337;188
29002;Apetatitlán de Antonio Carvajal;10348;10074;226
29003;Atlangatepec;4448;4073;364
29004;Atltzayanca;11786;10793;947
29005;Apizaco;59223;57518;1576
29006;Calpulalpan;33409;31775;1443
29007;El Carmen Tequexquitla;10947;9466;1401
29008;Cuapiaxtla;9823;9037;740
29009;Cuaxomulco;3796;3626;162
29010;Chiautempan;50478;48866;1396
29011;Muñoz de Domingo Arenas;3179;3029;142
29012;Españita;6296;5794;452
29013;Huamantla;61982;57979;3760
29014;Hueyotlipan;10515;9733;729
29015;Ixtacuixtla de Mariano Matamoros;26659;25382;1081
29016;Ixtenco;5257;4847;388
29017;Mazatecochco de José María Morelos;7274;6719;510
29018;Contla de Juan Cuamatzi;26689;25145;1462
29019;Tepetitla de Lardizábal;13867;13368;367
29020;Sanctórum de Lázaro Cárdenas;6375;5881;428
29021;Nanacamilpa de Mariano Arista;12558;11762;764
29022;Acuamanala de Miguel Hidalgo;4152;3965;166
29023;Natívitas;17847;16886;770
29024;Panotla;19345;18374;795
29025;San Pablo del Monte;49815;45015;4478
29026;Santa Cruz Tlaxcala;13382;12862;496
29027;Tenancingo;8839;7979;794
29028;Teolocholco;15983;14954;833
29029;Tepeyanco;8238;7937;226
29030;Terrenate;9863;8845;977
29031;Tetla de la Solidaridad;21394;20301;1023
29032;Tetlatlahuca;9559;9064;255
29033;Tlaxcala;70102;68413;1212
29034;Tlaxco;29590;27067;2382
29035;Tocatlán;4205;4005;180
29036;Totolac;15878;15285;396
29037;Ziltlaltépec de Trinidad Sánchez Santos;5988;5220;737
29038;Tzompantepec;10791;10367;387
29039;Xaloztoc;15830;15055;728
29040;Xaltocan;7384;6954;367
29041;Papalotla de Xicohténcatl;19993;19032;831
29042;Xicohtzinco;9446;9154;224
29043;Yauhquemehcan;24616;23823;734
29044;Zacatelco;29269;28076;1003
29045;Benito Juárez;4133;3817;282
29046;Emiliano Zapata;2963;2688;263
29047;Lázaro Cárdenas;1995;1862;125
29048;La Magdalena Tlaltelulco;12006;11399;562
29049;San Damián Texóloc;3943;3672;118
29050;San Francisco Tetlanohcan;7485;7017;439
29051;San Jerónimo Zacualpan;2769;2645;118
29052;San José Teacalco;4174;3817;348
29053;San Juan Huactzinco;5143;4902;189
29054;San Lorenzo Axocomanitla;3846;3707;109
29055;San Lucas Tecopilco;2156;1984;151
29056;Santa Ana Nopalucan;5297;4990;232
29057;Santa Apolonia Teacalco;3327;3157;131
29058;Santa Catarina Ayometla;6128;5693;409
29059;Santa Cruz Quilehtla;4500;4277;194
29060;Santa Isabel Xiloxoxtla;3223;3069;135
29996;No especificado;;;
29997;Otros estados;;;
29998;Otros municipios;;;
30001;Acajete;6069;5126;924
30002;Acatlán;2356;2120;230
30003;Acayucan;64493;55673;8223
30004;Actopan;33330;28501;4671
30005;Acula;4050;3267;746
30006;Acultzingo;15017;12949;1995
30007;Camarón de Tejeda;4933;4372;542
30008;Alpatláhuac;6713;5140;1563
30009;Alto Lucero de Gutiérrez Barrios;22410;18427;3910
30010;Altotonga;42354;35082;6951
30011;Alvarado;41193;36848;4186
30012;Amatitlán;6057;5089;947
30013;Naranjos Amatlán;21472;20061;1231
30014;Amatlán de los Reyes;33101;30022;2902
30015;Angel R. Cabada;26788;21710;4959
30016;La Antigua;19838;18621;1072
30017;Apazapan;3222;2924;286
30018;Aquila;1284;935;347
30019;Astacinga;4113;2672;1392
30020;Atlahuilco;6737;4315;2398
30021;Atoyac;18105;16548;1463
30022;Atzacan;14385;11723;2625
30023;Atzalan;35578;28675;6603
30024;Tlaltetela;10713;8757;1932
30025;Ayahualulco;17310;11739;5546
30026;Banderilla;16422;15317;965
30027;Benito Juárez;12287;9469;2772
30028;Boca del Río;109941;105756;3455
30029;Calcahualco;8547;6155;2374
30030;Camerino Z. Mendoza;32052;28649;3242
30031;Carrillo Puerto;12468;10115;2323
30032;Catemaco;36953;30998;5854
30033;Cazones de Herrera;18032;15447;2494
30034;Cerro Azul;20725;19443;1181
30035;Citlaltépetl;8338;6845;1463
30036;Coacoatzintla;6775;5558;1181
30037;Coahuitlán;5636;4087;1522
30038;Coatepec;67973;62853;4787
30039;Coatzacoalcos;241936;229742;10912
30040;Coatzintla;37555;34632;2421
30041;Coetzala;1579;1292;282
30042;Colipa;4374;3613;756
30043;Comapa;14365;11674;2660
30044;Córdoba;153998;145237;7721
30045;Cosamaloapan de Carpio;45731;40781;4657
30046;Cosautlán de Carvajal;11821;9882;1918
30047;Coscomatepec;35690;26905;8703
30048;Cosoleacaque;91167;84284;6344
30049;Cotaxtla;15605;13219;2300
30050;Coxquihui;11404;8362;2895
30051;Coyutla;16462;11928;4448
30052;Cuichapa;9008;7983;1003
30053;Cuitláhuac;20308;18153;1983
30054;Chacaltianguis;9362;8086;1222
30055;Chalma;9785;7643;2004
30056;Chiconamel;4976;3497;1437
30057;Chiconquiaco;9436;7324;2082
30058;Chicontepec;43784;36907;6627
30059;Chinameca;12086;10676;1378
30060;Chinampa de Gorostiza;11628;9905;1609
30061;Las Choapas;55375;47483;7589
30062;Chocamán;13736;11367;2346
30063;Chontla;11306;9438;1846
30064;Chumatlán;2891;2042;831
30065;Emiliano Zapata;47404;44571;2602
30066;Espinal;19411;15739;3609
30067;Filomeno Mata;10253;6584;3631
30068;Fortín;46056;43338;2356
30069;Gutiérrez Zamora;19538;17714;1631
30070;Hidalgotitlán;13855;12146;1675
30071;Huatusco;40835;35968;4747
30072;Huayacocotla;15152;12319;2713
30073;Hueyapan de Ocampo;31531;24999;6419
30074;Huiloapan de Cuauhtémoc;5152;4754;381
30075;Ignacio de la Llave;13615;10873;2678
30076;Ilamatlán;9709;5959;3655
30077;Isla;32540;28096;4249
30078;Ixcatepec;9980;8281;1614
30079;Ixhuacán de los Reyes;7943;6285;1631
30080;Ixhuatlán del Café;15655;13351;2270
30081;Ixhuatlancillo;15336;13016;2278
30082;Ixhuatlán del Sureste;11522;10452;1007
30083;Ixhuatlán de Madero;37882;29188;8463
30084;Ixmatlahuacan;4569;3624;902
30085;Ixtaczoquitlán;50339;46017;4157
30086;Jalacingo;28284;23689;4507
30087;Xalapa;351725;336911;13134
30088;Jalcomulco;3990;3295;680
30089;Jáltipan;31615;28742;2728
30090;Jamapa;8298;7368;882
30091;Jesús Carranza;20341;17359;2850
30092;Xico;26425;22547;3727
30093;Jilotepec;11714;10576;1080
30094;Juan Rodríguez Clara;28816;24244;4408
30095;Juchique de Ferrer;12626;10009;2541
30096;Landero y Coss;1275;1103;170
30097;Lerdo de Tejada;16233;14583;1496
30098;Magdalena;2031;1564;466
30099;Maltrata;12263;10363;1865
30100;Manlio Fabio Altamirano;17956;16091;1791
30101;Mariano Escobedo;24371;21314;3012
30102;Martínez de la Torre;78124;71081;6417
30103;Mecatlán;8108;5504;2572
30104;Mecayapan;12886;9645;3177
30105;Medellín;46293;43333;2611
30106;Miahuatlán;3233;2892;331
30107;Las Minas;1921;1458;461
30108;Minatitlán;124693;115746;8302
30109;Misantla;49032;43888;4895
30110;Mixtla de Altamirano;6873;3377;3478
30111;Moloacán;12514;11273;1172
30112;Naolinco;15782;13833;1828
30113;Naranjal;3320;2833;471
30114;Nautla;8012;7206;769
30115;Nogales;26749;24682;2016
30116;Oluta;11548;10167;1297
30117;Omealca;17284;14918;2319
30118;Orizaba;97062;93123;3218
30119;Otatitlán;4162;3681;467
30120;Oteapan;11611;10269;1247
30121;Ozuluama de Mascareñas;18238;16193;1963
30122;Pajapan;12277;8751;3501
30123;Pánuco;75490;69820;5288
30124;Papantla;123208;108216;14149
30125;Paso del Macho;22439;19710;2446
30126;Paso de Ovejas;26191;23793;2314
30127;La Perla;14480;10006;4454
30128;Perote;50482;45434;4585
30129;Platón Sánchez;13646;10958;2547
30130;Playa Vicente;31254;25677;5345
30131;Poza Rica de Hidalgo;150818;143481;5759
30132;Las Vigas de Ramírez;13023;11240;1716
30133;Pueblo Viejo;42509;40238;2095
30134;Puente Nacional;17022;15403;1531
30135;Rafael Delgado;14406;12501;1857
30136;Rafael Lucio;5167;4735;418
30137;Los Reyes;3779;2679;1085
30138;Río Blanco;32088;30797;1133
30139;Saltabarranca;4743;3899;805
30140;San Andrés Tenejapan;1967;1592;373
30141;San Andrés Tuxtla;119330;96812;22036
30142;San Juan Evangelista;25795;21854;3852
30143;Santiago Tuxtla;44098;34763;9172
30144;Sayula de Alemán;24039;20071;3855
30145;Soconusco;11151;9951;1112
30146;Sochiapa;2538;2229;306
30147;Soledad Atzompa;14618;9745;4837
30148;Soledad de Doblado;21304;18555;2658
30149;Soteapan;22664;14933;7601
30150;Tamalín;8813;7737;1045
30151;Tamiahua;18879;16607;2201
30152;Tampico Alto;9672;8843;803
30153;Tancoco;4711;3910;784
30154;Tantima;10136;8785;1298
30155;Tantoyuca;74015;63851;9467
30156;Tatatila;3864;3005;854
30157;Castillo de Teayo;14547;12454;2050
30158;Tecolutla;19804;17563;2182
30159;Tehuipango;15324;7496;7773
30160;Álamo Temapache;80897;71954;8364
30161;Tempoal;26840;22332;4322
30162;Tenampa;4745;3884;854
30163;Tenochtitlán;3746;3117;620
30164;Teocelo;12637;11299;1290
30165;Tepatlaxco;6130;5233;866
30166;Tepetlán;7077;5437;1624
30167;Tepetzintla;10852;9498;1294
30168;Tequila;9933;7153;2731
30169;José Azueta;18852;15683;2992
30170;Texcatepec;7226;4600;2564
30171;Texhuacán;3776;2707;1046
30172;Texistepec;15582;13347;2208
30173;Tezonapa;39107;32692;6252
30174;Tierra Blanca;74983;66583;8011
30175;Tihuatlán;68216;61137;6671
30176;Tlacojalpan;3611;3039;550
30177;Tlacolulan;7278;6065;1146
30178;Tlacotalpan;10864;9322;1475
30179;Tlacotepec de Mejía;3039;2743;286
30180;Tlachichilco;8294;6054;2178
30181;Tlalixcoyan;29913;25660;4091
30182;Tlalnelhuayocan;11939;10609;1301
30183;Tlapacoyan;43626;38257;5140
30184;Tlaquilpa;4875;3307;1541
30185;Tlilapan;3535;2971;545
30186;Tomatlán;5341;4758;565
30187;Tonayán;4023;3418;597
30188;Totutla;12497;10455;1996
30189;Tuxpan;111395;105215;5757
30190;Tuxtilla;1839;1493;341
30191;Ursulo Galván;23706;22057;1455
30192;Vega de Alatorre;15495;13772;1673
30193;Veracruz;427277;411275;13140
30194;Villa Aldama;7352;6297;986
30195;Xoxocotla;3671;2658;985
30196;Yanga;13685;12433;1221
30197;Yecuatla;8846;7229;1601
30198;Zacualpan;4994;3704;1265
30199;Zaragoza;7886;6782;1075
30200;Zentla;9663;8629;991
30201;Zongolica;30701;22977;7576
30202;Zontecomatlán de López y Fuentes;9568;6744;2775
30203;Zozocolco de Hidalgo;9658;7114;2450
30204;Agua Dulce;35112;32666;2282
30205;El Higo;15138;13644;1418
30206;Nanchital de Lázaro Cárdenas del Río;21417;20397;740
30207;Tres Valles;35078;30579;4335
30208;Carlos A. Carrillo;18504;16417;1978
30209;Tatahuicapan de Juárez;10694;7861;2730
30210;Uxpanapa;19715;16472;3167
30211;San Rafael;22988;20744;2115
30212;Santiago Sochiapan;9255;7038;2165
30996;No especificado;;;
30997;Otros estados;;;
30998;Otros municipios;;;
31001;Abalá;4836;4036;798
31002;Acanceh;11849;10582;1246
31003;Akil;7754;6648;1082
31004;Baca;4492;4065;417
31005;Bokobá;1619;1390;221
31006;Buctzotz;6696;5661;987
31007;Cacalchén;5368;4682;658
31008;Calotmul;3244;2760;475
31009;Cansahcab;3774;3286;472
31010;Cantamayec;1755;1325;426
31011;Celestún;5134;4658;471
31012;Cenotillo;2970;2523;435
31013;Conkal;7215;6671;524
31014;Cuncunul;1232;979;246
31015;Cuzamá;3824;3345;474
31016;Chacsinkín;2054;1626;422
31017;Chankom;3311;2681;623
31018;Chapab;2334;1980;340
31019;Chemax;22340;16514;5692
31020;Chicxulub Pueblo;3209;2892;299
31021;Chichimilá;5579;4421;1128
31022;Chikindzonot;2947;2360;579
31023;Chocholá;3583;3138;432
31024;Chumayel;2408;1862;535
31025;Dzán;3758;3378;370
31026;Dzemul;2845;2386;452
31027;Dzidzantún;6614;6051;509
31028;Dzilam de Bravo;1925;1819;92
31029;Dzilam González;4681;4213;452
31030;Dzitás;2670;2107;544
31031;Dzoncauich;2207;1784;419
31032;Espita;11229;9255;1950
31033;Halachó;14739;12264;2433
31034;Hocabá;4667;3820;832
31035;Hoctún;4490;3668;812
31036;Homún;5609;4675;909
31037;Huhí;3774;3189;580
31038;Hunucmá;23393;20402;2927
31039;Ixil;2926;2675;227
31040;Izamal;20102;16797;3188
31041;Kanasín;57050;52847;3899
31042;Kantunil;4172;3366;801
31043;Kaua;1977;1641;335
31044;Kinchil;4972;4237;700
31045;Kopomá;1973;1762;186
31046;Mama;2251;1876;373
31047;Maní;4125;3406;714
31048;Maxcanú;16603;14055;2421
31049;Mayapán;2209;1622;579
31050;Mérida;665126;637468;20388
31051;Mocochá;2464;2297;149
31052;Motul;26432;23515;2816
31053;Muna;9756;8749;936
31054;Muxupip;2222;1963;244
31055;Opichén;4881;4399;472
31056;Oxkutzcab;21802;18205;3490
31057;Panabá;5877;4935;891
31058;Peto;17805;15091;2598
31059;Progreso;42136;40314;1589
31060;Quintana Roo;749;597;147
31061;Río Lagartos;2730;2544;177
31062;Sacalum;3595;3127;458
31063;Samahil;3882;3366;499
31064;Sanahcat;1300;1088;208
31065;San Felipe;1422;1326;81
31066;Santa Elena;2885;2407;468
31067;Seyé;7212;6297;890
31068;Sinanché;2533;2219;299
31069;Sotuta;6304;5324;960
31070;Sucilá;3093;2784;304
31071;Sudzal;1290;1054;220
31072;Suma;1501;1370;131
31073;Tahdziú;2851;2132;716
31074;Tahmek;2895;2494;392
31075;Teabo;4609;3548;1041
31076;Tecoh;12558;10674;1854
31077;Tekal de Venegas;2040;1648;389
31078;Tekantó;2959;2532;402
31079;Tekax;30458;25543;4806
31080;Tekit;7536;6302;1220
31081;Tekom;2280;1796;476
31082;Telchac Pueblo;2939;2663;267
31083;Telchac Puerto;1389;1249;137
31084;Temax;5364;4534;816
31085;Temozón;10898;8758;2083
31086;Tepakán;1811;1422;385
31087;Tetiz;3636;2923;704
31088;Teya;1597;1294;289
31089;Ticul;29173;26434;2635
31090;Timucuy;5213;4162;1046
31091;Tinum;8474;7311;1146
31092;Tixcacalcupul;4675;3675;993
31093;Tixkokob;13710;12686;974
31094;Tixmehuac;3433;2684;733
31095;Tixpéhual;4382;4022;348
31096;Tizimín;54579;46408;7697
31097;Tunkás;2704;2238;456
31098;Tzucacab;10282;8720;1527
31099;Uayma;2744;2170;564
31100;Ucú;2674;2430;239
31101;Umán;39255;36194;2859
31102;Valladolid;55504;47720;7430
31103;Xocchel;2550;2157;364
31104;Yaxcabá;10607;8523;2022
31105;Yaxkukul;2253;2087;156
31106;Yobaín;1728;1536;190
31996;No especificado;;;
31997;Otros estados;;;
31998;Otros municipios;;;
32001;Apozol;4836;4450;362
32002;Apulco;3717;3455;255
32003;Atolinga;2200;2003;190
32004;Benito Juárez;3244;3050;187
32005;Calera;28650;27205;1247
32006;Cañitas de Felipe Pescador;6283;5961;296
32007;Concepción del Oro;9876;9321;510
32008;Cuauhtémoc;8818;8216;506
32009;Chalchihuites;8173;7553;571
32010;Fresnillo;156023;148420;6592
32011;Trinidad García de la Cadena;2389;2203;178
32012;Genaro Codina;5806;5318;464
32013;General Enrique Estrada;4415;4117;259
32014;General Francisco R. Murguía;16683;15644;971
32015;El Plateado de Joaquín Amaro;1315;1190;117
32016;General Pánfilo Natera;16487;15013;1365
32017;Guadalupe;118148;114744;2852
32018;Huanusco;3403;3147;247
32019;Jalpa;17754;16475;1204
32020;Jerez;44608;42298;2182
32021;Jiménez del Teul;3376;3020;332
32022;Juan Aldama;15415;14804;551
32023;Juchipila;9761;9015;602
32024;Loreto;35035;32793;1902
32025;Luis Moya;9112;8461;582
32026;Mazapil;13499;12107;1290
32027;Melchor Ocampo;2071;1826;237
32028;Mezquital del Oro;2011;1844;158
32029;Miguel Auza;16101;15380;630
32030;Momax;2019;1896;119
32031;Monte Escobedo;7062;6550;485
32032;Morelos;8691;8402;212
32033;Moyahua de Estrada;3674;3288;360
32034;Nochistlán de Mejía;21395;19845;1473
32035;Noria de Ángeles;11377;10474;829
32036;Ojocaliente;29253;27171;1841
32037;Pánuco;12121;11230;752
32038;Pinos;51075;45612;5174
32039;Río Grande;46818;44338;2274
32040;Sain Alto;15781;14801;918
32041;El Salvador;2107;1736;363
32042;Sombrerete;46386;43997;2199
32043;Susticacán;1080;975;93
32044;Tabasco;11722;10820;866
32045;Tepechitlán;6422;5994;412
32046;Tepetongo;5742;5312;402
32047;Teúl de González Ortega;4241;4000;220
32048;Tlaltenango de Sánchez Román;19166;17996;1109
32049;Valparaíso;25382;23558;1717
32050;Vetagrande;6877;6533;312
32051;Villa de Cos;25359;23698;1501
32052;Villa García;13298;12632;547
32053;Villa González Ortega;9418;8654;657
32054;Villa Hidalgo;13449;12144;1248
32055;Villanueva;22705;21293;1313
32056;Zacatecas;105969;103279;2135
32057;Trancoso;11984;11135;780
32058;Santa María de la Paz;2164;2004;149
32996;No especificado;;;
32997;Otros estados;;;
32998;Otros municipios;;;
33991;Estados Unidos de América;;;
33992;Otros países latinoamericanos;;;
33993;Otros países;;;
